,time,Mean_x,Mean_y,Mean_z,Median_x,Median_y,Median_z,SD_x,SD_y,SD_z
274,275.0,0.8041773573438892,1.1366127855897448,-0.0886130669684472,0.8754647156513684,1.1056095428440995,-0.1912514089606248,0.6536821108411736,0.8582164079997215,0.7487693620239604
275,276.0,0.901128456830281,0.34934998790604693,-0.15241325951202128,0.8472511529406361,0.2697097208747934,-0.1987849335172696,0.6658960668228044,0.48020709571254755,0.6064356221885969
276,277.0,0.43694891685676635,-0.5508305810728015,-0.23630869491458803,0.5044157728864747,-0.6647592538776124,-0.2846045854632031,0.5746986786966657,0.6578080618290607,0.6231093259470881
277,278.0,0.6121476936931349,-0.2159648278758805,-0.08355053765378977,0.5794200575960886,-0.1524655760254987,0.013728193799565023,0.8263208496311616,0.5390785486294922,0.6703383316486423
278,279.0,0.2468663515526394,0.16036943978193513,-0.06239025283864622,0.2949789712580877,0.0930068128103505,-0.06335948314123185,0.4202664245668059,0.4303150431185749,0.3921402871912627
279,280.0,-0.769378596528423,0.011954518461084347,-0.2176663814373221,-0.7703745865675096,-0.08141744927630158,-0.1825914840527718,0.3455322009698851,0.3761332258277711,0.27634206186105076
280,281.0,-0.8894825964648196,0.2602482340355592,-0.2171089531344493,-0.7836238342556925,0.1899241254289823,-0.2030171878332188,0.6920773496718251,0.537340211639348,0.35632671468609317
281,282.0,-0.6795752209012019,0.30236038517988745,-0.1673711651505966,-0.7348749723327899,0.2608041470004707,-0.17541295996312956,0.19104948824635692,0.3120122689946364,0.12653159151928497
282,283.0,-0.5711274498551163,0.41205037610096773,-0.20684698181636782,-0.5974810773899257,0.3798905959800969,-0.20573779494481487,0.23083280668304554,0.21280584558339996,0.06710552035396823
283,284.0,-0.11846104596825742,0.06258343745818776,-0.1465600023995133,-0.22667345617271464,0.1909288909882392,-0.15362098490118647,0.23835243025245034,0.35649322671862976,0.058001346522694876
284,285.0,-0.22853857074527248,0.204104939828269,-0.07476770511275889,-0.22554943273478045,0.30881908365661825,-0.12160436277554555,0.19435371054051662,0.5035748859964999,0.17717916747639442
285,286.0,0.13966100211493324,0.30479297989047216,-0.059554471940350136,0.05971778124286509,0.22256715446958888,-0.1052150081538189,0.4116796292916794,0.5585555930644428,0.270738729830812
286,287.0,0.42775475462692,0.41794611955430544,-0.03644977073833916,0.3489648146169557,0.28668136776136066,-0.10778433606633496,1.0621691455161937,0.5592293445216919,0.5296700441627749
287,288.0,0.7578429436888043,-0.7580411241771838,-0.20940821371994056,0.9228332634758908,-0.8375929916968232,-0.14349762985212489,0.8997425181338047,0.5683879658842931,0.7535385945108479
288,289.0,0.5358864319943272,-0.11774488547025903,-0.12268784389078341,0.5311842578115602,-0.1211365267332365,-0.14983508293242065,0.5148251896742702,0.24510179729629544,0.3244103908615517
289,290.0,-0.07109820515692396,-0.2593129978021888,-0.14122129211270132,-0.11751498902104275,-0.264965725293606,-0.1367121948018959,0.17007018778812288,0.17937406934802258,0.12004034298066588
290,291.0,-0.3636868079915585,0.01745203827968891,-0.11532924829383555,-0.33124952586045003,0.011346084496777431,-0.1100558401968072,0.32513638086424124,0.20570084214360468,0.10288728731848457
291,292.0,-0.038434335436276314,0.3501947296517521,-0.10889924417691767,0.013425216501787851,0.3433560432140167,-0.1141300157204834,0.23754691448979526,0.2750864296657403,0.128004855246193
292,293.0,-0.11076168959031092,0.322461123516476,-0.09363790773759842,-0.13560376552629094,0.296637763047805,-0.08618921825301451,0.16289395928447115,0.28507444234377205,0.14587447331131642
293,294.0,-0.1317699025638683,0.0811480201338263,-0.06239802995054365,-0.09303257618822693,0.1000811297870583,-0.06125695113329255,0.33808085815157846,0.27991606144430903,0.21304179650949545
294,295.0,-0.158657940864301,-0.080045873671813,-0.10115222332757338,-0.151406673488923,-0.03566047491093105,-0.12994299857507952,0.5988045182881404,0.32717672474587456,0.47561347120407543
295,296.0,-0.23384984999502578,0.17663334416497892,-0.09506734722998807,-0.09893392168100412,0.2003282917920428,-0.07097631625833323,0.5477372904650125,0.2888755418950114,0.2759966004822416
296,297.0,-0.16514738647105368,0.015593337602500717,-0.030152438769829294,-0.22478750178010376,-0.012389331696347485,-0.022953644352430413,0.33211655006028235,0.2959061563258872,0.23409370385525305
297,298.0,0.058310192731812746,-0.09065005193223402,-0.10311245082452965,0.08291009420108297,-0.11842303282611688,-0.08503024317854158,0.23598643633329855,0.29575035008981965,0.20621094412763996
298,299.0,0.15526988304050282,-0.12468224215481684,-0.0772555360117217,0.12106166581615785,-0.10201701932124596,-0.055808368204048886,0.730755933213363,0.4829692751021575,0.4707425809223009
299,300.0,0.10137796746074013,-0.09691840093122678,-0.07331677747815686,0.006174427835398566,-0.07735594819708512,-0.04882370617329557,0.5198150058991756,0.4367327117892503,0.2808959276853831
300,301.0,-0.059410193313535496,-0.19366213477946068,-0.17248481639221913,-0.02351820146120853,-0.13161609664166465,-0.12784820924388415,0.6707884186202873,0.5127568837666057,0.3407295927566687
301,302.0,-0.19973113255114175,-0.3293083060790127,-0.01987398828548227,-0.3215447332027228,-0.34022460571011504,-0.05344796628995141,0.5033615872558205,0.4383032814110772,0.5261465306037456
302,303.0,-0.026930464608056096,-0.47131606823401,-0.17217287163807352,-0.02631195892027094,-0.5471191564658349,-0.20103804435340766,0.7055772096791845,0.5907675760911821,0.4468834829648513
303,304.0,0.05452658914248753,-0.5855339658816916,-0.2650373726542627,-0.04394515950671751,-0.5535425708570365,-0.26961826658174504,0.5576501867440973,0.42342315373402806,0.2647476658286092
304,305.0,-0.14764732258325597,-0.13183897945010556,-0.17763878081109769,-0.19129417177655486,-0.24164087735391604,-0.09455602376309767,0.40503093439693155,0.43909037450060284,0.5122184226216854
305,306.0,-0.11052638867129465,-0.45332442705254755,-0.04902546557877174,-0.1592972796609633,-0.4602986064487346,-0.09902513027004728,0.5642496219598736,0.3762819483342526,0.5417033032574228
306,307.0,0.2544014017212835,1.418082171348771,-0.2865591421173964,0.2845876023912233,1.4361263449614876,-0.1810491522788107,0.8758890455453291,1.0407856578601633,1.0058704341987044
307,308.0,0.12379806280135118,0.7830258600266415,-0.20651628664642202,0.17432332854915966,0.6649675391111279,-0.17085633833755476,0.9395177918120021,0.7348228336421482,0.7427473346434121
308,309.0,0.08010744936408597,0.4714984984671855,-0.11668001235585689,0.1049017495117015,0.5211559632942864,-0.12723756163952354,0.274630445054136,0.30664286833187065,0.313357626897878
309,310.0,0.10527428256899443,0.1906153242104393,-0.10650633992133471,0.09696380220699297,0.2390976296369608,-0.14228182463385353,0.4207057314008494,0.26588262222624537,0.18255272241596043
310,311.0,0.15886805601451978,0.031402966261192156,-0.09446326911930066,0.19383253753408705,0.029504538954316924,-0.07991887888861937,0.27981060422551784,0.3245002216020658,0.2852362901745753
311,312.0,0.1481638581340434,-0.6138728670044216,-0.17764206582444708,0.14069210293916254,-0.6702111260656736,-0.1851232997766772,0.35218376090385356,0.29316694261043663,0.2155487214204739
312,313.0,-0.017385003433376102,-0.4768559729651669,-0.186526579959075,0.040158766844933684,-0.5658139090416796,-0.19895470772719148,0.5209663457920173,0.402177797732847,0.36566834097234796
313,314.0,-0.3530743266994314,0.19693665633958907,-0.129933256728122,-0.3746667882147443,0.23287888339693374,-0.1063799647272906,0.43725863154020284,0.3645622618595426,0.2705200249208859
314,315.0,-0.6573068198525038,-0.12469006639940419,-0.17887383285347047,-0.633923503361908,-0.197664274357237,-0.2524589733968439,0.3475417560616836,0.34162339840754286,0.273077115476663
315,316.0,-0.10286218508721863,-0.05567469163271679,-0.12365621145793547,-0.20155207262597408,0.05606943885715854,-0.13871825207020885,0.46837910341684547,0.38917140690803076,0.2374771727637519
316,317.0,-0.060294945935382406,0.4676998593512302,-0.14812551972465837,-0.10329448408137076,0.4375006524058582,-0.1632795358015433,0.3975316624658167,0.3546815394018645,0.2946832991330695
317,318.0,-0.03670213888272639,-0.2618171372975154,-0.10953541769934494,-0.04016986908076792,-0.3314451641548093,-0.0974902713542738,0.3508488589758204,0.33012032425745863,0.16854640579569094
318,319.0,0.7170773099255352,-0.2827822025816388,-0.21590627872985144,0.7732147957266164,-0.22254916228055774,-0.2334698866163114,0.40260251343817854,0.336694650548423,0.19413534468957466
319,320.0,0.3335192312579761,0.20310095043635892,-0.127902539435788,0.7461203429627221,0.1853237110062196,-0.1145507831279602,0.7527210366449293,0.30958824693361797,0.1599403442143671
320,321.0,-0.28563204896445177,-0.0689282144686953,-0.14134167323793348,-0.3026178689862844,-0.08912193785366895,-0.13506952995712884,0.29978676282758554,0.32530458214592234,0.22911849367384965
321,322.0,-0.2982083717167144,0.13111409336070967,-0.1589974256775437,-0.2821876917672093,0.18648028673056727,-0.15786186549593584,0.18013927827766454,0.21358082979232076,0.0923161305004648
322,323.0,-0.5908658529651786,0.6903206354821453,-0.10633451154387658,-0.505951924289942,0.8126915654029787,-0.10350839995346606,0.338483114396262,0.3455384935191717,0.11702535101042405
323,324.0,-0.5091569087878591,0.017526517423661438,-0.041473551980435557,-0.5065994009720303,0.000825002727697921,-0.03042790709821364,0.23096867943664143,0.12917840047513424,0.12212852608323409
324,325.0,-0.7706158077804524,-0.666018412777976,0.07618243226913754,-0.9029742403027612,-0.7080213849751189,0.07827045742308593,0.35703114627562316,0.33466929980383675,0.13055537143788412
325,326.0,0.2764717132195293,-1.0597756963733904,-0.0024894147529739897,0.3067837103654476,-1.0265261525556824,0.004923903967156917,0.36193434842752104,0.3746036273273716,0.2031046668684686
326,327.0,0.39546077803509194,-0.2987443351331028,0.013518089460634401,0.5081043815063246,-0.3411336230095969,0.011467273755897622,0.5041375887939303,0.6645470248554374,0.32597746655744014
327,328.0,-0.12589692434639516,0.6598263103810055,-0.056679939920209976,-0.09028032269835506,0.45214518728998604,-0.04588995674079222,0.4820012434578985,0.5912229588601471,0.3080186311635545
328,329.0,-0.0654017362910251,0.8074700986511302,-0.18518061321230414,-0.08755901656412135,0.8540600687556577,-0.10345308412234112,0.4445374082078949,0.5576701960464513,0.4082127190832017
329,330.0,0.5372102065430034,1.0711049812800513,-0.19868483881658947,0.5051680538369006,1.169976332847444,-0.19688441429804077,0.47121521207277006,0.5046589807394183,0.2794867503288285
330,331.0,0.19696144884377415,0.7411750933825269,-0.10054070707643432,0.340984336376744,0.8885904381457728,-0.086964805021704,0.5002573601843039,0.6421499507088588,0.20041955089675123
331,332.0,-0.8564260586192796,-0.932251233462134,-0.25043578750700496,-0.79650786450794,-0.8927939393110584,-0.3431008210613044,0.6592180892672356,0.7723550859434023,0.9794791390103437
332,333.0,-0.6828883117171486,-0.7224647414467622,-0.155904707473531,-0.7123839980522462,-0.9364802936953144,-0.039568292405481466,0.4062265584537381,0.7230782922716457,0.6419092377514226
333,334.0,-0.4813972669482183,-0.6044100103653065,-0.02630273540062737,-0.5392260687681647,-0.6268905720095432,-0.04684172556448574,0.3962281019156674,0.48498376615342736,0.25719060751081935
334,335.0,-0.15829737519915454,-0.02779664438173781,-0.07478149587408071,-0.17672744128152473,0.005749405417917686,-0.05691480496309913,0.28554415957864726,0.33746452497239554,0.28592074938714124
335,336.0,-0.014500938749432377,0.00955863340679251,-0.06493685192635497,0.0038165922651387523,0.06088976195228035,-0.057970684560882176,0.5252134971540413,0.6106095536545757,0.3662499938294256
336,337.0,0.1029113094036882,0.17830368570106755,-0.10949747521331736,0.16510379310948764,0.21336914725918632,-0.09315317901724196,0.5258022993446052,0.504665873999248,0.5312657059285718
337,338.0,0.13171232186562984,0.13816003234315144,0.11300600327032875,0.1027385054855774,0.10094770313771663,0.1405472204359035,0.8298142064621828,0.6425972209546099,0.8277909540296592
338,339.0,0.036134813997840506,0.18827120530334615,-0.0785505591932647,0.09815103930971247,0.2866878511351558,-0.08706647007113583,0.8127688142479514,0.6297046681223205,0.4688774754860101
339,340.0,0.10222114684735516,0.3998631652986633,-0.12338004096014207,0.1230963227842352,0.41203036942675203,-0.2059167902864284,0.7060787582160107,0.7324147840128027,0.718009746450631
340,341.0,0.031318621657297506,0.21118549537394907,-0.1662464172189,-0.02159169628941715,0.14712445605957214,-0.14841176166978445,0.52782539299553,0.5979456178002254,0.34103288335044946
341,342.0,0.11192147697332497,0.0570817567039781,-0.07721332903651426,0.09088877980735076,0.13256187442947456,-0.08725045192659109,0.6703546530869295,0.7747978048129291,0.3750621925827101
342,343.0,0.17448308768993517,-0.029030507108044147,-0.1385636320771284,0.26267026308241803,-0.00477578848953808,-0.16018240382705606,0.6228346030370318,0.636405700512269,0.33688409697612964
343,344.0,0.09965148506588549,0.14902887605398124,-0.07279551335911717,0.12792272215805411,0.20666813835358866,-0.03910543303688696,0.7099611678928129,0.6916454555978536,0.49435311282615163
344,345.0,-0.1541332755737264,0.04638242997317553,-0.12430037697979246,-0.14377277469452565,0.04270528853902533,-0.17879886611640214,0.5646307858146803,0.579619979530219,0.5161701429546345
345,346.0,0.04941851698959288,0.031985959269705884,-0.07275139638060359,-0.029545137917302622,0.023987220450049307,-0.014209834401224477,0.7106659499715964,0.9037421249015274,0.40060915296091404
346,347.0,0.24243248077962398,0.07205253682592104,-0.1577111120768364,0.3786965445764068,0.04942370514354355,-0.0974704883603456,0.6482277063974978,0.7719806700495889,0.6507000876310035
347,348.0,0.6352040833156856,0.8261136786360994,-0.17262292530720558,0.69362218550466,0.7824735930316891,-0.19162895592344054,0.5297522604568995,0.6644555424022938,0.41319188271783985
348,349.0,0.4103617269768861,-0.3528514445578935,-0.2703870436919547,0.1668185852001578,-0.2849429501354043,-0.26517606052249576,0.7655112846320982,1.0771258229903795,0.3049125276281514
349,350.0,3.1427175873474202,-0.1051976153306806,0.8668496433350483,3.142961681313891,0.09954082764020099,0.8494597362023437,0.9683578425772305,1.332259334710328,0.6020774508544416
350,351.0,-0.3731971676108601,1.3836330485284698,1.7578788605001807,-0.3664712297084165,1.5420547139489005,1.2441843319681851,1.97848430992501,1.5143368186058253,2.4623059113614767
351,352.0,-0.9942996660757406,-2.069165366720827,0.2000731105067141,-1.0762237465415223,-1.6351182305871743,0.14238044812392658,1.4331338894385013,2.333707280629239,1.5500986922573472
352,353.0,0.9265055079044836,-3.136849105856041,-0.7209572646313037,0.8882748392189939,-3.2757003048439763,-0.8544653734121201,0.7471839550301854,0.8070904373796938,0.7566009423827965
353,354.0,0.4517485574382593,-1.4503950260957579,-0.28720978738579034,0.5411855895295141,-1.255130368284501,-0.17939362389467606,0.9361778574884091,0.8421812620096122,0.8376274848970436
354,355.0,-0.30756633134711314,-0.2098185627541115,0.038482873239475614,-0.3010072102140242,-0.2901182059956948,0.1961247861458979,0.8262267953720834,0.9853912663861233,1.1078798722637144
355,356.0,0.24083029801635547,0.975379261847815,-0.060182259707334596,0.2762620031275613,0.7633706614322548,-0.10169883919698107,0.48924387459048346,0.9378400457031683,0.48853947692605015
356,357.0,0.9730758267384616,1.161732151965321,-0.1469579667691769,0.951336315830318,1.078822630360435,-0.11842937977035815,0.586042355622345,0.7077224861086029,0.49432013495273097
357,358.0,0.3231511266580316,0.8428207720081912,0.16574524890583953,0.3134162015882627,0.8341436197254097,0.1202011838032142,0.8195169689584143,1.196042658234487,0.8592869095270923
358,359.0,0.2837345029361188,-0.2985176497867563,-0.04442422911543026,0.26717680672222244,-0.3386341183884269,-0.11533162267947715,0.5579194726458402,0.7497102363205536,0.6228954899950538
359,360.0,0.22660248902091168,-0.4585350226725554,-0.05190918221747943,0.2677499271111099,-0.5145417303376245,-0.00978609953566778,0.6546715126448721,0.612435908997022,0.39766158395170054
360,361.0,0.20503201410126923,-0.5599770665494809,-0.14641454469311,0.1144567524705753,-0.6173901036695469,-0.1699590793350474,0.799319364629485,0.6716810178689966,0.3781456639277337
361,362.0,-0.31442057070544577,0.18650738019133353,-0.1695930478145982,-0.2129121279524937,0.19861047343766725,-0.14314430678927792,0.9266541183461512,0.43842096990864127,0.42751943767258743
362,363.0,-0.47303729012040857,-0.3245021024733494,-0.12462756601158603,-0.5933115566620284,-0.3843025691684261,-0.13203038117737353,0.8219541548883846,0.401078756114582,0.469324838987197
363,364.0,0.4004175927308073,-0.01711040755126644,-0.07616180710008018,0.419696554643636,0.06967360436498282,-0.08833912878646066,0.40557530223789007,0.46407636707707084,0.42257570852743115
364,365.0,0.2694318051277642,0.8293983171289951,-0.18614058559522373,0.2976664356207657,0.8458801423947621,-0.14922528985119432,0.478424222693851,0.27374888527811125,0.1836842837670044
365,366.0,-0.8005449319641634,0.47295707194805564,-0.17851485655279895,-0.8531814662476829,0.4737964105208965,-0.18570273661870207,0.48922359114150804,0.21041072934491456,0.12051709915184343
366,367.0,-0.21390806238534185,-0.17894874441006878,-0.1577225562692,-0.2757020109252117,-0.14320570823106848,-0.16605126925237454,0.4971584859309012,0.3490929760463196,0.2839772216000401
367,368.0,-0.4005676986696957,-0.172961914224981,-0.16434027132278956,-0.4183211650749264,-0.17671274297031306,-0.16100659572258558,0.1836717442657148,0.20782913321625293,0.13254119462809125
368,369.0,-0.312586364668613,0.030076392555116408,-0.1831465301174257,-0.3268943580051875,-0.02896404608581093,-0.17156299063387134,0.1973745423831171,0.3943540034660853,0.19927535504637967
369,370.0,-0.5160636264071075,0.1328221455940541,-0.12886033918862028,-0.5318680018705448,0.04405451627960644,-0.10288610915903745,0.24089259925672976,0.3580269386520208,0.22858672513878586
370,371.0,-0.48781412739951857,-0.155894655106087,-0.12813435055323966,-0.4507559566567609,-0.18854669210793396,-0.13150108812366468,0.20958624027317316,0.4169393711314873,0.16922472855799936
371,372.0,-0.03050853756197321,-0.24687361147492287,-0.11100585389370723,0.07147166997803645,-0.2698999714613102,-0.10288821942912628,0.4066989687346175,0.284935872148202,0.14760057311609798
372,373.0,-0.4495914205834369,-0.6281661559310234,-0.049102814326900175,-0.4141584454772271,-0.6020548908491286,-0.017989191290263662,0.2622691181511393,0.2480194254903688,0.1894173642395967
373,374.0,0.11045658101266323,-0.5436320820807111,0.018607605591254035,0.0830481232416247,-0.5671237207254762,0.039483106936773586,0.32612900943463013,0.16038406134468638,0.19581882123481867
374,375.0,0.7139276188803251,-0.04160074370164178,-0.012273309610029244,0.7219705548330246,-0.08089610613181542,-0.011899910239506371,0.2269715935735662,0.28419211998362315,0.14920371428455925
375,376.0,0.5052046823553246,0.24178843075128045,-0.11579960244040578,0.5943789416759273,0.28842012388538496,-0.09883632471188786,0.5030677919566482,0.323266603534873,0.23288998834239333
376,377.0,-0.5436516628588625,0.015951464182366336,-0.034985638249371974,-0.594900860275672,0.0252484602581502,0.003266521096218611,0.5904603358068322,0.43196061322081475,0.371839720830354
377,378.0,-0.9503949011143709,0.35783120555745035,-0.16164511154091743,-0.9012865830106698,0.3293070615528535,-0.18597915478352167,0.7224397347041198,0.5273246796570444,0.37479377064323166
378,379.0,-0.8050549737900681,0.6126772853504011,-0.06469283701730348,-0.8331510507874693,0.6487307854306446,-0.07160332461342467,0.609822756143844,0.5081719194147605,0.3029809339574943
379,380.0,0.10519409398158772,0.9709288997655576,-0.03259669464699335,0.06980557125971032,1.0652869903962596,-0.03254614179258741,0.46360352774303176,0.687871120965693,0.3409116081451911
380,381.0,-0.07303900983495075,0.06154182677222234,-0.1718622624234471,0.017294938939151905,0.11153508046083438,-0.12831881571710646,0.47031146555443787,0.7843679433914439,0.4221955233201774
381,382.0,-0.0029478535992573576,-0.29464836272083433,-0.13582428951108164,0.009554791764459836,-0.30565170647803264,-0.11512344034430601,0.3314336151457714,0.6097325546518279,0.2770404762111747
382,383.0,-0.33083379341812363,-0.24148300399072423,-0.14025193610633924,-0.3250972432896564,-0.25331012885659376,-0.1160244331712117,0.3478277947523379,0.30514463893215904,0.19370973169502304
383,384.0,-0.5197130380572148,0.07590669188114164,-0.12190462498195671,-0.5238745401088778,0.07019499417508968,-0.10959054666544367,0.33960225283634893,0.31117547735819334,0.33595208798621873
384,385.0,-0.2968432199835576,-0.005918892910682529,-0.11517725757020149,-0.3504167489581729,-0.006897992921487628,-0.12101335892576096,0.3716847740330062,0.3521135245098335,0.21738759827310872
385,386.0,-0.10582751764268007,-0.06754386205064129,-0.13070518153070337,-0.11894691151633552,-0.042902393507250565,-0.1238259389286459,0.31475784394942363,0.27280532577160926,0.35980375544293647
386,387.0,-0.01564916427128678,-0.09431754039760135,-0.13148019422591992,0.0009516913685274633,-0.08946328513912505,-0.1561321739635826,0.3820727326300297,0.2910770386576056,0.30124003159057705
387,388.0,-0.05252650238697489,0.20700457603022868,-0.0855483097508439,-0.09048093186071073,0.27202450578279525,-0.06720497908913002,0.5181589691106505,0.3991689970288874,0.4244498726203166
388,389.0,0.014295999735385773,0.03875385105912054,-0.15145009305288293,-0.026663175408448314,0.003736624888716733,-0.0990053494366025,0.5631600465482172,0.5487484233851933,0.44436688036615746
389,390.0,0.21642075407079508,-0.2782967643303707,-0.13004345120280725,0.19521247592841906,-0.3240193815207064,-0.1941804429154489,0.7606511402576934,0.7326042259651124,0.4447485239941211
390,391.0,0.1159072774202397,-0.2160743255584851,-0.14603938778165546,0.18298280853831986,-0.28644300861103034,-0.13921262529166967,1.03294823424667,0.8711953589625845,0.5435695366550092
391,392.0,0.04799323099962912,-0.003417712298968573,-0.17265136584411628,0.11389165252751,-0.014183176751651594,-0.16124800397003802,0.4316494842444528,0.44845891975436997,0.4567105331102676
392,393.0,0.30257412908688003,-0.16699253681239729,-0.1627680065100308,0.376910944855382,-0.23701565971827776,-0.11987786287921146,0.46859447922532466,0.4795478671622033,0.4244948903053896
393,394.0,0.6096942324376045,-0.16017369239149043,-0.13309962573839687,0.6249389291147764,-0.1714187070807096,-0.10991878459799233,0.4058008768812182,0.4084487598357022,0.23334819735998713
394,395.0,-0.09133536452856045,0.05337693794865163,-0.14155019019767567,-0.033682466811880474,0.011036542254093895,-0.1437453134291305,0.36721670852534205,0.27641691510563227,0.13226582064044282
395,396.0,-0.5929699989520808,0.5628447388378256,-0.18108964461670163,-0.6110601949328904,0.6119336828611021,-0.1748896597163504,0.26575768144045075,0.26946815343643865,0.14781323196299784
396,397.0,-0.23145499932043337,0.565005038329543,-0.11490819796361625,-0.3348639430773757,0.5861279891359565,-0.11946689338380652,0.35317451325566024,0.15940467998220478,0.17297539901393755
397,398.0,-0.1254071721458698,0.6838316471736234,-0.10533077980865359,-0.13702263171657858,0.8273920008905549,-0.07842806305318427,0.264213768460291,0.460996579316248,0.22745994353595736
398,399.0,0.5051010808091324,0.588951511953839,0.07475021384825363,0.5194590090006983,0.6164148363834911,0.07919083023395146,0.4254728637771147,0.539987492113963,0.26166483981302036
399,400.0,0.340693285639599,-0.3639495143923678,-0.0968780350677234,0.2780198766901343,-0.35559608086281,-0.09265830332583036,0.480590966444457,0.345782030984316,0.2588185706244065
400,401.0,-0.12024829260685294,-0.28912483602410494,-0.07738807561055645,-0.11131983179872762,-0.2424001702226808,-0.07620964239781536,0.6217893327536499,0.4041774320191941,0.3560577042649855
401,402.0,-0.44818393522400685,-0.056774948986431394,-0.0739156536055059,-0.4622569791613973,-0.06785523004318605,0.025675221190960176,0.3924765966313887,0.34998189275240515,0.34779279922549877
402,403.0,-0.35225541571292135,0.0038954346090429226,-0.1090819556526527,-0.284312975018862,-0.13418537217172677,-0.0331646724947571,0.7293861929673582,0.6142908294582449,0.49491515444775525
403,404.0,-0.37659275659938346,-0.3976372607442012,-0.17195702573411367,-0.2724161316775997,-0.4370739373825479,-0.1601454162764052,0.6163950109767322,0.4255385587801776,0.38861369645927785
404,405.0,-0.11102502742664573,-0.18036020111499554,-0.13380664565206765,-0.19068370123023404,-0.19979508130064616,-0.14960929387165195,0.376077431347978,0.2957807212596741,0.22659727134911922
405,406.0,-0.05380355857032939,0.02655719422220663,-0.12390023647614447,0.014651231166137285,0.04281892428216239,-0.1880424410323509,0.80538114904886,0.48360876817591986,0.6067307916254362
406,407.0,-0.05119544740664839,-0.0008015431361302148,-0.15688701342392397,-0.042916134543343976,-0.04395226989023726,-0.06445802676977619,0.380994698685144,0.3733750907591962,0.3981388084299125
407,408.0,0.00511856188674874,0.0279575716924727,-0.1481829347458984,-0.01869164689073433,0.08047164435058196,-0.12006153835970235,0.28769220186110295,0.277398109362996,0.23987176754083325
408,409.0,0.009282134528874634,0.1573625144403213,-0.118208438048313,0.07135787395466409,0.14053302509764753,-0.054244111165645766,0.38260520116403995,0.4423124074747213,0.34931121527152414
409,410.0,0.02346487014723251,0.12815506603749027,-0.0518437714054274,0.09632267342652943,0.08700929807339719,-0.04195660949914881,0.44598356182498905,0.3801523355030986,0.254731570874698
410,411.0,0.01892935576457642,-0.034456017412367666,-0.15594711584690005,0.060587572762706536,0.03285912458275675,-0.15936487404638522,0.2902134115911051,0.4182392740295532,0.3565793598192531
411,412.0,-0.05854497375439101,0.0689794483603275,-0.10034288805005769,-0.06171583342841248,0.0055360752256987675,-0.05611286980984004,0.48761252782001047,0.38704091080849135,0.3029485575542668
412,413.0,-0.04540912749925357,-0.03570962864520655,-0.11301525316004889,0.03775251287754422,-0.045786314763414986,-0.10772148438001836,0.6277997509662172,0.5187415654167786,0.6730573574339916
413,414.0,-0.015214664350637614,0.03654424250223876,-0.10839905404852676,-0.011652161865588262,0.048244946770765296,-0.14038016460917668,0.9441842740811824,0.5969070826337712,0.6760920164849139
414,415.0,-0.03117530160864612,-0.03565292454694296,-0.17586956436707135,-0.001132844100308006,-0.13598032337523547,-0.24588484312462636,0.8820916522101333,0.39310243554061375,0.6710861946412086
415,416.0,0.09619225984009731,-0.015018865026301903,-0.15443463090376577,0.16980994839382824,-0.02853563489892785,-0.16319932962746142,0.42625630158147043,0.4219208995098262,0.44777211147694457
416,417.0,0.13992691512336144,-0.2220701096854475,-0.10306077845077814,0.09659080503052997,-0.17301489348648724,-0.11192142325770639,0.789301328342502,0.4767930732998845,0.4190079928744227
417,418.0,0.09231984135774639,-0.09916004037025498,-0.1650263788802745,0.06686794218632207,-0.011165836846291688,-0.14420791099654698,0.574101658767112,0.415811706264226,0.4930755603547052
418,419.0,-0.01299065947280865,-0.1581131140827948,-0.07418626892549257,-0.06549468516561463,-0.1337282576170722,-0.08294155757649246,0.772657114514682,0.5702744409669236,0.5235326958002707
419,420.0,-0.032525000089163945,-0.22194974376874216,-0.16355066966715884,-0.06506470867152636,-0.25744497042197345,-0.10353490657517912,1.3076939105669194,0.4247574759869277,0.557075326202679
420,421.0,0.05487928141527996,-0.09331546720245626,-0.17462770269192754,0.008885815362604355,-0.057666631419375676,-0.1437535539505106,0.5762358211963854,0.39585605458859446,0.3147329161948162
421,422.0,-0.013680596723785583,0.1532173986130414,-0.2271163170644703,0.0020119610303854785,0.18225770254016996,-0.2250722661789334,0.3501238220616084,0.3311426029183643,0.3631396012071833
422,423.0,-0.15300373529616004,0.06152518520705242,-0.18211537049130885,-0.16912203645880794,0.05830409620713318,-0.15430065048624222,0.5164262660019674,0.43567408228818816,0.2726799010146746
423,424.0,-0.017170323741345816,0.2640140581282974,-0.20693052555671035,-0.025972920946140118,-0.18211665852441072,-0.07489006289034439,0.7896799224339404,0.9626249508265112,0.8376110099631687
424,425.0,0.21158237812290595,0.7316002253164561,-0.15788645821090327,0.027944966306696628,0.68962309092143,-0.12219929732717882,1.6901223894208273,0.8643504910166523,0.6285244200751279
425,426.0,-0.06678687079720148,0.3750657328606863,-0.11322549648008115,-0.05621682708416565,0.3243957068544494,-0.1400813706340142,0.8125648208263945,0.5076504952926307,0.32569096017237076
426,427.0,-0.07456679667809099,0.16089014111262767,-0.13816612818169158,-0.0719620550268486,0.15590476088929606,-0.11191414444211056,0.38565963589588687,0.21498031866495268,0.2099731915750522
427,428.0,-0.008211757734887566,0.007431841642459639,-0.12497838084031503,0.011637679261911948,0.006769835918829514,-0.1401438365058787,0.2558378647732141,0.28674129265342585,0.17724321744317525
